	sequence_id	assignment	confidence_score
1513	HQ166030	0	0.963534164306495
1514	GU131936	3	0.9124199545133074
1515	FJ639719	3	0.9124199545133074
1516	FJ639759	0	0.963534164306495
1517	GU131857	0	0.963534164306495
1518	KY586807	3	0.9124199545133074
1519	EU529688	0	0.963534164306495
1520	HQ705618	0	0.963534164306495
1521	EU081202	0	0.5349560336281521
1522	JQ920484	3	0.6211120631191835
1523	KC762684	3	0.6211120631191835
1524	MN018386	0	0.5349560336281521
1525	AY858039	3	0.6211120631191835
1526	EU687221	0	0.963534164306495
1527	JQ920483	3	0.6211120631191835
1528	KF041255	0	0.5349560336281521
1529	MF682973	3	0.9124199545133074
1530	MN922035	3	0.6211120631191835
1531	KF954948	0	0.5349560336281521
1532	AY744678	3	0.6211120631191835
1533	AF317645	3	0.6211120631191835
1534	GQ868634	3	0.9124199545133074
1535	JF920394	0	0.963534164306495
1536	FJ744733	3	0.9124199545133074
1537	JN697379	3	0.6211120631191835
1538	EU687233	0	0.963534164306495
1539	GU131872	0	0.963534164306495
1540	AY923865	3	0.9124199545133074
1541	JF937634	0	0.963534164306495
1542	GU131851	0	0.963534164306495
1543	KF973486	0	0.963534164306495
1544	JF937633	0	0.963534164306495
1545	KJ189295	0	0.963534164306495
1546	EU482457	3	0.9124199545133074
1547	JQ920482	3	0.6211120631191835
1548	JF920404	0	0.963534164306495
1549	EU081194	0	0.5349560336281521
1550	MT261977	0	0.5349560336281521
1551	FJ898472	0	0.963534164306495
1552	FJ898458	0	0.963534164306495
1553	KY794788	3	0.6211120631191835
1554	EU529690	0	0.963534164306495
1555	KF955458	3	0.9124199545133074
1556	GQ868547	0	0.963534164306495
1557	FJ639795	0	0.963534164306495
1558	KY586790	3	0.9124199545133074
1559	AY676353	3	0.9124199545133074
1560	JX669505	0	0.963534164306495
1561	FJ639782	0	0.963534164306495
1562	KY586822	0	0.5349560336281521
1563	EU781137	0	0.963534164306495
1564	KX380839	3	0.6211120631191835
1565	FJ850111	0	0.963534164306495
1566	JQ045693	3	0.9124199545133074
1567	KJ189269	0	0.963534164306495
1568	KY586766	3	0.9124199545133074
1569	LC379193	0	0.5349560336281521
1570	MH822957	0	0.5349560336281521
1571	JN000938	0	0.963534164306495
1572	KY586708	3	0.9124199545133074
1573	KT726356	0	0.963534164306495
1574	KT726351	0	0.963534164306495
1575	GU131868	0	0.963534164306495
1576	JF920403	0	0.963534164306495
1577	AY744677	3	0.6211120631191835
1578	KF955454	0	0.963534164306495
1579	GQ466079	0	0.5349560336281521
1580	JF920395	0	0.963534164306495
1581	EU081184	0	0.5349560336281521
1582	FJ882573	0	0.5349560336281521
1583	EU529692	0	0.963534164306495
1584	KY586750	3	0.9124199545133074
1585	KY849775	3	0.9124199545133074
1586	FJ639716	3	0.9124199545133074
1587	KF955453	0	0.963534164306495
1588	KY849772	3	0.9124199545133074
1589	KY586731	3	0.9124199545133074
1590	KY586710	3	0.9124199545133074
1591	KJ622198	3	0.9124199545133074
1592	KJ189258	0	0.963534164306495
1593	HM756274	0	0.963534164306495
1594	MN018374	3	0.6211120631191835
1595	FJ639726	3	0.9124199545133074
1596	EU529686	0	0.963534164306495
1597	EU482559	0	0.963534164306495
1598	GU131869	0	0.963534164306495
1599	DQ675524	3	0.9124199545133074
1600	EU081187	0	0.5349560336281521
1601	JQ045687	3	0.9124199545133074
1602	KJ189256	0	0.963534164306495
1603	AY648961	3	0.6211120631191835
1604	KY586765	3	0.9124199545133074
1605	HQ705610	0	0.963534164306495
1606	HM181934	3	0.9124199545133074
1607	KF824902	3	0.9124199545133074
1608	KF973482	0	0.963534164306495
1609	AY858042	3	0.6211120631191835
1610	EU081192	0	0.5349560336281521
1611	FJ898442	0	0.963534164306495
1612	GQ868572	0	0.963534164306495
1613	JQ920487	3	0.6211120631191835
1614	MN922037	3	0.6211120631191835
1615	KJ189277	0	0.963534164306495
1616	KU509279	3	0.6211120631191835
1617	DQ401693	3	0.9124199545133074
1618	GQ199891	0	0.963534164306495
1619	JN093517	0	0.963534164306495
1620	FJ024469	0	0.963534164306495
1621	FJ898443	0	0.963534164306495
1622	EU081197	0	0.5349560336281521
1623	JQ045689	3	0.9124199545133074
1624	KY586749	3	0.9124199545133074
1625	JN662391	0	0.5349560336281521
1626	GQ199886	0	0.963534164306495
1627	FJ547084	0	0.963534164306495
1628	EU726772	0	0.963534164306495
1629	GU131904	3	0.9124199545133074
1630	FJ182007	0	0.963534164306495
1631	JF937624	0	0.963534164306495
1632	HQ541789	0	0.9635341643064946
